rt,acc,subject,word,priming_effect,speech_isochrony,syllable_number
759.7216,0,wxm3.7_linguistic_rhythm_priming_2023-03-07_09h51.16.417.csv,parrot,consistent,original,disyllabic
1225.8875,1,wxm3.7_linguistic_rhythm_priming_2023-03-07_09h51.16.417.csv,jellyfish,consistent,original,trisyllabic
863.1159,0,wxm3.7_linguistic_rhythm_priming_2023-03-07_09h51.16.417.csv,gorilla,inconsistent,original,trisyllabic
1202.626,1,wxm3.7_linguistic_rhythm_priming_2023-03-07_09h51.16.417.csv,elephant,inconsistent,original,trisyllabic
879.368,1,wxm3.7_linguistic_rhythm_priming_2023-03-07_09h51.16.417.csv,penguin,inconsistent,original,disyllabic
1727.1377000000002,1,wxm3.7_linguistic_rhythm_priming_2023-03-07_09h51.16.417.csv,dolphin,inconsistent,original,disyllabic
1413.2213,1,wxm3.7_linguistic_rhythm_priming_2023-03-07_09h51.16.417.csv,turkey,consistent,original,disyllabic
942.8827,0,wxm3.7_linguistic_rhythm_priming_2023-03-07_09h51.16.417.csv,pigeon,inconsistent,original,disyllabic
1011.2434,1,wxm3.7_linguistic_rhythm_priming_2023-03-07_09h51.16.417.csv,lionfish,inconsistent,original,trisyllabic
994.8173999999999,0,wxm3.7_linguistic_rhythm_priming_2023-03-07_09h51.16.417.csv,antelope,inconsistent,original,trisyllabic
926.5621000000001,0,wxm3.7_linguistic_rhythm_priming_2023-03-07_09h51.16.417.csv,spider,consistent,original,disyllabic
1575.9895,1,wxm3.7_linguistic_rhythm_priming_2023-03-07_09h51.16.417.csv,dolphin,consistent,original,disyllabic
1772.8330999999998,1,zas3.9_linguistic_rhythm_priming_2023-03-09_15h11.11.813.csv,gorilla,consistent,original,trisyllabic
1179.7344,1,zas3.9_linguistic_rhythm_priming_2023-03-09_15h11.11.813.csv,giraffe,consistent,original,disyllabic
2074.5625,1,zas3.9_linguistic_rhythm_priming_2023-03-09_15h11.11.813.csv,turkey,inconsistent,original,disyllabic
1672.6756,1,zas3.9_linguistic_rhythm_priming_2023-03-09_15h11.11.813.csv,ladybug,consistent,original,trisyllabic
1855.5817,0,zas3.9_linguistic_rhythm_priming_2023-03-09_15h11.11.813.csv,dolphin,inconsistent,original,disyllabic
1435.5966,0,zas3.9_linguistic_rhythm_priming_2023-03-09_15h11.11.813.csv,octopus,consistent,original,trisyllabic
1082.0495,0,zas3.9_linguistic_rhythm_priming_2023-03-09_15h11.11.813.csv,antelope,consistent,original,trisyllabic
1930.67,1,zas3.9_linguistic_rhythm_priming_2023-03-09_15h11.11.813.csv,jellyfish,inconsistent,original,trisyllabic
1792.0988,1,zas3.9_linguistic_rhythm_priming_2023-03-09_15h11.11.813.csv,dolphin,consistent,original,disyllabic
1188.0126,1,zas3.9_linguistic_rhythm_priming_2023-03-09_15h11.11.813.csv,giraffe,inconsistent,original,disyllabic
1454.3442,0,zas3.9_linguistic_rhythm_priming_2023-03-09_15h11.11.813.csv,antelope,inconsistent,original,trisyllabic
1051.8405,0,zas3.9_linguistic_rhythm_priming_2023-03-09_15h11.11.813.csv,canary,inconsistent,original,trisyllabic
1147.7782,1,zas3.9_linguistic_rhythm_priming_2023-03-09_15h11.11.813.csv,kangaroo,consistent,original,trisyllabic
1430.8418000000001,1,zas3.9_linguistic_rhythm_priming_2023-03-09_15h11.11.813.csv,ladybug,inconsistent,original,trisyllabic
1594.093,1,zas3.9_linguistic_rhythm_priming_2023-03-09_15h11.11.813.csv,penguin,consistent,original,disyllabic
1352.4290999999998,1,zas3.9_linguistic_rhythm_priming_2023-03-09_15h11.11.813.csv,donkey,consistent,original,disyllabic
1900.4951999999998,1,zas3.9_linguistic_rhythm_priming_2023-03-09_15h11.11.813.csv,seahorse,consistent,original,disyllabic
1179.8099,1,zas3.9_linguistic_rhythm_priming_2023-03-09_15h11.11.813.csv,penguin,inconsistent,original,disyllabic
1264.243,0,zas3.9_linguistic_rhythm_priming_2023-03-09_15h11.11.813.csv,turtle,consistent,original,disyllabic
1980.0789,1,zas3.9_linguistic_rhythm_priming_2023-03-09_15h11.11.813.csv,donkey,inconsistent,original,disyllabic
2031.6239999999998,1,zas3.9_linguistic_rhythm_priming_2023-03-09_15h11.11.813.csv,lionfish,inconsistent,original,trisyllabic
1354.3635000000002,1,zas3.9_linguistic_rhythm_priming_2023-03-09_15h11.11.813.csv,kangaroo,inconsistent,original,trisyllabic
1898.5749,1,zas3.9_linguistic_rhythm_priming_2023-03-09_15h11.11.813.csv,turkey,consistent,original,disyllabic
1649.5126,1,zas3.9_linguistic_rhythm_priming_2023-03-09_15h11.11.813.csv,mosquito,consistent,original,trisyllabic
1290.5746,1,zas3.9_linguistic_rhythm_priming_2023-03-09_15h11.11.813.csv,seahorse,inconsistent,original,disyllabic
1658.3676999999998,1,zas3.9_linguistic_rhythm_priming_2023-03-09_15h11.11.813.csv,elephant,inconsistent,original,trisyllabic
2123.9998,1,zas3.9_linguistic_rhythm_priming_2023-03-09_15h11.11.813.csv,lyrebird,consistent,original,trisyllabic
2282.2144,0,zas3.9_linguistic_rhythm_priming_2023-03-09_15h11.11.813.csv,mosquito,inconsistent,original,trisyllabic
2132.5569,0,zas3.9_linguistic_rhythm_priming_2023-03-09_15h11.11.813.csv,gorilla,inconsistent,original,trisyllabic
1474.6077,1,zas3.9_linguistic_rhythm_priming_2023-03-09_15h11.11.813.csv,lionfish,consistent,original,trisyllabic
1314.6465,0,zas3.9_linguistic_rhythm_priming_2023-03-09_15h11.11.813.csv,turtle,inconsistent,original,disyllabic
1812.6939,0,zas3.9_linguistic_rhythm_priming_2023-03-09_15h11.11.813.csv,canary,consistent,original,trisyllabic
1939.1581,1,zas3.9_linguistic_rhythm_priming_2023-03-09_15h11.11.813.csv,dinosaur,consistent,original,trisyllabic
2266.7983,1,zas3.9_linguistic_rhythm_priming_2023-03-09_15h11.11.813.csv,jellyfish,consistent,original,trisyllabic
1307.3073,1,zas3.9_linguistic_rhythm_priming_2023-03-09_15h11.11.813.csv,lyrebird,inconsistent,original,trisyllabic
865.6787,1,zas3.9_linguistic_rhythm_priming_2023-03-09_15h11.11.813.csv,pigeon,consistent,original,disyllabic
1169.4742,1,zas3.9_linguistic_rhythm_priming_2023-03-09_15h11.11.813.csv,elephant,consistent,original,trisyllabic
1242.7398999999998,1,zas3.9_linguistic_rhythm_priming_2023-03-09_15h11.11.813.csv,spider,inconsistent,original,disyllabic
1076.0467,1,zas3.9_linguistic_rhythm_priming_2023-03-09_15h11.11.813.csv,monkey,inconsistent,original,disyllabic
1078.6480000000001,1,zas3.9_linguistic_rhythm_priming_2023-03-09_15h11.11.813.csv,pigeon,inconsistent,original,disyllabic
1879.1847,1,zas3.9_linguistic_rhythm_priming_2023-03-09_15h11.11.813.csv,goldfish,consistent,original,disyllabic
969.8493,1,zas3.9_linguistic_rhythm_priming_2023-03-09_15h11.11.813.csv,monkey,consistent,original,disyllabic
1672.6652,0,zas3.9_linguistic_rhythm_priming_2023-03-09_15h11.11.813.csv,octopus,inconsistent,original,trisyllabic
1413.1553999999999,0,zas3.9_linguistic_rhythm_priming_2023-03-09_15h11.11.813.csv,spider,consistent,original,disyllabic
1005.7103999999999,1,zas3.9_linguistic_rhythm_priming_2023-03-09_15h11.11.813.csv,dinosaur,inconsistent,original,trisyllabic
1300.6604,0,zas3.9_linguistic_rhythm_priming_2023-03-09_15h11.11.813.csv,parrot,consistent,original,disyllabic
1823.4456,0,zas3.9_linguistic_rhythm_priming_2023-03-09_15h11.11.813.csv,parrot,inconsistent,original,disyllabic
1121.8895,1,zas3.9_linguistic_rhythm_priming_2023-03-09_15h11.11.813.csv,goldfish,inconsistent,original,disyllabic
1952.515,0,312-chenshiying_linguistic_rhythm_priming_2023-03-12_16h08.12.535.csv,donkey,inconsistent,averaged,disyllabic
1385.8959,1,312-chenshiying_linguistic_rhythm_priming_2023-03-12_16h08.12.535.csv,goldfish,consistent,averaged,disyllabic
2183.2145,1,312-chenshiying_linguistic_rhythm_priming_2023-03-12_16h08.12.535.csv,mosquito,inconsistent,averaged,trisyllabic
2161.9239000000002,1,312-chenshiying_linguistic_rhythm_priming_2023-03-12_16h08.12.535.csv,lyrebird,consistent,averaged,trisyllabic
1660.0185999999999,0,312-chenshiying_linguistic_rhythm_priming_2023-03-12_16h08.12.535.csv,octopus,inconsistent,averaged,trisyllabic
1780.6583,0,312-chenshiying_linguistic_rhythm_priming_2023-03-12_16h08.12.535.csv,dolphin,inconsistent,averaged,disyllabic
1756.8734,0,312-chenshiying_linguistic_rhythm_priming_2023-03-12_16h08.12.535.csv,gorilla,consistent,averaged,trisyllabic
1534.2986999999998,1,312-chenshiying_linguistic_rhythm_priming_2023-03-12_16h08.12.535.csv,seahorse,consistent,averaged,disyllabic
2233.293,1,312-chenshiying_linguistic_rhythm_priming_2023-03-12_16h08.12.535.csv,elephant,consistent,averaged,trisyllabic
2263.8958,0,312-chenshiying_linguistic_rhythm_priming_2023-03-12_16h08.12.535.csv,ladybug,consistent,averaged,trisyllabic
1648.614,0,312-chenshiying_linguistic_rhythm_priming_2023-03-12_16h08.12.535.csv,canary,consistent,averaged,trisyllabic
2323.455,0,312-chenshiying_linguistic_rhythm_priming_2023-03-12_16h08.12.535.csv,spider,consistent,averaged,disyllabic
1943.7264,1,312-chenshiying_linguistic_rhythm_priming_2023-03-12_16h08.12.535.csv,jellyfish,inconsistent,averaged,trisyllabic
902.3021,0,312-chenshiying_linguistic_rhythm_priming_2023-03-12_16h08.12.535.csv,parrot,consistent,averaged,disyllabic
2023.0951,0,312-chenshiying_linguistic_rhythm_priming_2023-03-12_16h08.12.535.csv,penguin,inconsistent,averaged,disyllabic
2253.0112,1,312-chenshiying_linguistic_rhythm_priming_2023-03-12_16h08.12.535.csv,elephant,inconsistent,averaged,trisyllabic
1964.8719999999998,0,312-chenshiying_linguistic_rhythm_priming_2023-03-12_16h08.12.535.csv,pigeon,consistent,averaged,disyllabic
1866.0338000000002,1,312-chenshiying_linguistic_rhythm_priming_2023-03-12_16h08.12.535.csv,lyrebird,inconsistent,averaged,trisyllabic
1558.1362000000001,0,312-chenshiying_linguistic_rhythm_priming_2023-03-12_16h08.12.535.csv,antelope,consistent,averaged,trisyllabic
1236.407,1,312-chenshiying_linguistic_rhythm_priming_2023-03-12_16h08.12.535.csv,mosquito,consistent,averaged,trisyllabic
1775.4034000000001,1,312-chenshiying_linguistic_rhythm_priming_2023-03-12_16h08.12.535.csv,kangaroo,consistent,averaged,trisyllabic
1529.3391000000001,0,312-chenshiying_linguistic_rhythm_priming_2023-03-12_16h08.12.535.csv,octopus,consistent,averaged,trisyllabic
1705.3669,0,312-chenshiying_linguistic_rhythm_priming_2023-03-12_16h08.12.535.csv,spider,inconsistent,averaged,disyllabic
1927.1336,1,312-chenshiying_linguistic_rhythm_priming_2023-03-12_16h08.12.535.csv,turkey,consistent,averaged,disyllabic
1840.7262,1,312-chenshiying_linguistic_rhythm_priming_2023-03-12_16h08.12.535.csv,jellyfish,consistent,averaged,trisyllabic
1648.8798,1,312-chenshiying_linguistic_rhythm_priming_2023-03-12_16h08.12.535.csv,turkey,inconsistent,averaged,disyllabic
1532.9379999999999,0,312-chenshiying_linguistic_rhythm_priming_2023-03-12_16h08.12.535.csv,turtle,inconsistent,averaged,disyllabic
1364.5846,1,312-chenshiying_linguistic_rhythm_priming_2023-03-12_16h08.12.535.csv,giraffe,consistent,averaged,disyllabic
1420.6367,1,312-chenshiying_linguistic_rhythm_priming_2023-03-12_16h08.12.535.csv,kangaroo,inconsistent,averaged,trisyllabic
1992.792,1,312-chenshiying_linguistic_rhythm_priming_2023-03-12_16h08.12.535.csv,lionfish,consistent,averaged,trisyllabic
1236.24,1,312-chenshiying_linguistic_rhythm_priming_2023-03-12_16h08.12.535.csv,seahorse,inconsistent,averaged,disyllabic
1329.434,0,312-chenshiying_linguistic_rhythm_priming_2023-03-12_16h08.12.535.csv,canary,inconsistent,averaged,trisyllabic
1961.4009999999998,0,312-chenshiying_linguistic_rhythm_priming_2023-03-12_16h08.12.535.csv,penguin,consistent,averaged,disyllabic
1318.7448,0,312-chenshiying_linguistic_rhythm_priming_2023-03-12_16h08.12.535.csv,parrot,inconsistent,averaged,disyllabic
1702.894,0,312-chenshiying_linguistic_rhythm_priming_2023-03-12_16h08.12.535.csv,pigeon,inconsistent,averaged,disyllabic
1767.1679,0,312-chenshiying_linguistic_rhythm_priming_2023-03-12_16h08.12.535.csv,dinosaur,inconsistent,averaged,trisyllabic
900.3518,1,312-chenshiying_linguistic_rhythm_priming_2023-03-12_16h08.12.535.csv,monkey,inconsistent,averaged,disyllabic
1185.9031,1,312-chenshiying_linguistic_rhythm_priming_2023-03-12_16h08.12.535.csv,dinosaur,consistent,averaged,trisyllabic
1456.8541,0,312-chenshiying_linguistic_rhythm_priming_2023-03-12_16h08.12.535.csv,dolphin,consistent,averaged,disyllabic
1004.8329,1,312-chenshiying_linguistic_rhythm_priming_2023-03-12_16h08.12.535.csv,giraffe,inconsistent,averaged,disyllabic
1442.5327,1,312-chenshiying_linguistic_rhythm_priming_2023-03-12_16h08.12.535.csv,lionfish,inconsistent,averaged,trisyllabic
1377.1447,0,312-chenshiying_linguistic_rhythm_priming_2023-03-12_16h08.12.535.csv,gorilla,inconsistent,averaged,trisyllabic
966.3448999999999,1,312-chenshiying_linguistic_rhythm_priming_2023-03-12_16h08.12.535.csv,monkey,consistent,averaged,disyllabic
2149.8496,1,312-chenshiying_linguistic_rhythm_priming_2023-03-12_16h08.12.535.csv,antelope,inconsistent,averaged,trisyllabic
1071.1701,1,312-chenshiying_linguistic_rhythm_priming_2023-03-12_16h08.12.535.csv,goldfish,inconsistent,averaged,disyllabic
1743.8551,0,312-chenshiying_linguistic_rhythm_priming_2023-03-12_16h08.12.535.csv,turtle,consistent,averaged,disyllabic
2561.6634999999997,0,312-lianghongbang_linguistic_rhythm_priming_2023-03-12_17h44.54.004.csv,antelope,inconsistent,averaged,trisyllabic
2308.5471000000002,0,312-lianghongbang_linguistic_rhythm_priming_2023-03-12_17h44.54.004.csv,canary,consistent,averaged,trisyllabic
2476.1938,0,312-lianghongbang_linguistic_rhythm_priming_2023-03-12_17h44.54.004.csv,penguin,consistent,averaged,disyllabic
1295.9076,1,312-lianghongbang_linguistic_rhythm_priming_2023-03-12_17h44.54.004.csv,lyrebird,consistent,averaged,trisyllabic
2130.9152,0,312-lianghongbang_linguistic_rhythm_priming_2023-03-12_17h44.54.004.csv,canary,inconsistent,averaged,trisyllabic
983.2955,1,312-lianghongbang_linguistic_rhythm_priming_2023-03-12_17h44.54.004.csv,goldfish,consistent,averaged,disyllabic
1534.6584,1,312-lianghongbang_linguistic_rhythm_priming_2023-03-12_17h44.54.004.csv,goldfish,inconsistent,averaged,disyllabic
1165.8149,1,312-lianghongbang_linguistic_rhythm_priming_2023-03-12_17h44.54.004.csv,gorilla,inconsistent,averaged,trisyllabic
1502.4847,1,312-lianghongbang_linguistic_rhythm_priming_2023-03-12_17h44.54.004.csv,mosquito,inconsistent,averaged,trisyllabic
1192.5049000000001,1,312-lianghongbang_linguistic_rhythm_priming_2023-03-12_17h44.54.004.csv,mosquito,consistent,averaged,trisyllabic
1648.4957,1,312-lianghongbang_linguistic_rhythm_priming_2023-03-12_17h44.54.004.csv,dinosaur,inconsistent,averaged,trisyllabic
1671.2204,0,312-lianghongbang_linguistic_rhythm_priming_2023-03-12_17h44.54.004.csv,dolphin,inconsistent,averaged,disyllabic
1579.838,0,312-lianghongbang_linguistic_rhythm_priming_2023-03-12_17h44.54.004.csv,turtle,inconsistent,averaged,disyllabic
1431.4652,0,312-lianghongbang_linguistic_rhythm_priming_2023-03-12_17h44.54.004.csv,turtle,consistent,averaged,disyllabic
1216.8648,1,312-lianghongbang_linguistic_rhythm_priming_2023-03-12_17h44.54.004.csv,seahorse,inconsistent,averaged,disyllabic
2124.703,1,312-lianghongbang_linguistic_rhythm_priming_2023-03-12_17h44.54.004.csv,ladybug,inconsistent,averaged,trisyllabic
1230.9683,1,312-lianghongbang_linguistic_rhythm_priming_2023-03-12_17h44.54.004.csv,elephant,inconsistent,averaged,trisyllabic
1726.0438,1,312-lianghongbang_linguistic_rhythm_priming_2023-03-12_17h44.54.004.csv,lionfish,inconsistent,averaged,trisyllabic
1274.1906000000001,1,312-lianghongbang_linguistic_rhythm_priming_2023-03-12_17h44.54.004.csv,kangaroo,consistent,averaged,trisyllabic
1593.0319,1,312-lianghongbang_linguistic_rhythm_priming_2023-03-12_17h44.54.004.csv,turkey,inconsistent,averaged,disyllabic
1424.8337,1,312-lianghongbang_linguistic_rhythm_priming_2023-03-12_17h44.54.004.csv,jellyfish,inconsistent,averaged,trisyllabic
1218.2157,1,312-lianghongbang_linguistic_rhythm_priming_2023-03-12_17h44.54.004.csv,jellyfish,consistent,averaged,trisyllabic
1336.4327,1,312-lianghongbang_linguistic_rhythm_priming_2023-03-12_17h44.54.004.csv,kangaroo,inconsistent,averaged,trisyllabic
1452.4347,1,312-lianghongbang_linguistic_rhythm_priming_2023-03-12_17h44.54.004.csv,lyrebird,inconsistent,averaged,trisyllabic
1005.8557999999999,0,312-lianghongbang_linguistic_rhythm_priming_2023-03-12_17h44.54.004.csv,parrot,consistent,averaged,disyllabic
1115.8041,1,312-lianghongbang_linguistic_rhythm_priming_2023-03-12_17h44.54.004.csv,seahorse,consistent,averaged,disyllabic
902.6864,1,312-lianghongbang_linguistic_rhythm_priming_2023-03-12_17h44.54.004.csv,donkey,inconsistent,averaged,disyllabic
1116.4746,0,312-lianghongbang_linguistic_rhythm_priming_2023-03-12_17h44.54.004.csv,antelope,consistent,averaged,trisyllabic
1264.6484,0,312-lianghongbang_linguistic_rhythm_priming_2023-03-12_17h44.54.004.csv,dolphin,consistent,averaged,disyllabic
1151.0312000000001,1,312-lianghongbang_linguistic_rhythm_priming_2023-03-12_17h44.54.004.csv,lionfish,consistent,averaged,trisyllabic
1202.8998,1,312-lianghongbang_linguistic_rhythm_priming_2023-03-12_17h44.54.004.csv,ladybug,consistent,averaged,trisyllabic
991.745,1,312-lianghongbang_linguistic_rhythm_priming_2023-03-12_17h44.54.004.csv,gorilla,consistent,averaged,trisyllabic
1164.2295,1,312-lianghongbang_linguistic_rhythm_priming_2023-03-12_17h44.54.004.csv,dinosaur,consistent,averaged,trisyllabic
1080.0178,0,312-lianghongbang_linguistic_rhythm_priming_2023-03-12_17h44.54.004.csv,parrot,inconsistent,averaged,disyllabic
2343.0615000000003,0,312-lianghongbang_linguistic_rhythm_priming_2023-03-12_17h44.54.004.csv,octopus,consistent,averaged,trisyllabic
944.1751,1,312-lianghongbang_linguistic_rhythm_priming_2023-03-12_17h44.54.004.csv,spider,inconsistent,averaged,disyllabic
1368.0596,0,312-lianghongbang_linguistic_rhythm_priming_2023-03-12_17h44.54.004.csv,pigeon,consistent,averaged,disyllabic
1540.7244,0,312-lianghongbang_linguistic_rhythm_priming_2023-03-12_17h44.54.004.csv,penguin,inconsistent,averaged,disyllabic
1039.5125,1,312-lianghongbang_linguistic_rhythm_priming_2023-03-12_17h44.54.004.csv,turkey,consistent,averaged,disyllabic
932.7349,0,312-lianghongbang_linguistic_rhythm_priming_2023-03-12_17h44.54.004.csv,pigeon,inconsistent,averaged,disyllabic
1285.5992,1,312-lianghongbang_linguistic_rhythm_priming_2023-03-12_17h44.54.004.csv,elephant,consistent,averaged,trisyllabic
854.7361,1,312-lianghongbang_linguistic_rhythm_priming_2023-03-12_17h44.54.004.csv,monkey,consistent,averaged,disyllabic
1213.0325,1,312-lianghongbang_linguistic_rhythm_priming_2023-03-12_17h44.54.004.csv,spider,consistent,averaged,disyllabic
757.3155,1,312-lianghongbang_linguistic_rhythm_priming_2023-03-12_17h44.54.004.csv,monkey,inconsistent,averaged,disyllabic
1676.1923000000002,1,312-lianghongbang_linguistic_rhythm_priming_2023-03-12_17h44.54.004.csv,giraffe,inconsistent,averaged,disyllabic
989.4241999999999,1,312-lianghongbang_linguistic_rhythm_priming_2023-03-12_17h44.54.004.csv,giraffe,consistent,averaged,disyllabic
831.3007,1,312-lianghongbang_linguistic_rhythm_priming_2023-03-12_17h44.54.004.csv,donkey,consistent,averaged,disyllabic
1499.4073,1,312-lihaolan_linguistic_rhythm_priming_2023-03-12_15h04.58.222.csv,donkey,inconsistent,averaged,disyllabic
1562.1712,0,312-lihaolan_linguistic_rhythm_priming_2023-03-12_15h04.58.222.csv,turtle,inconsistent,averaged,disyllabic
1896.2452999999998,1,312-lihaolan_linguistic_rhythm_priming_2023-03-12_15h04.58.222.csv,parrot,consistent,averaged,disyllabic
1537.5104,1,312-lihaolan_linguistic_rhythm_priming_2023-03-12_15h04.58.222.csv,mosquito,inconsistent,averaged,trisyllabic
1742.747,1,312-lihaolan_linguistic_rhythm_priming_2023-03-12_15h04.58.222.csv,jellyfish,consistent,averaged,trisyllabic
1594.0890000000002,1,312-lihaolan_linguistic_rhythm_priming_2023-03-12_15h04.58.222.csv,lyrebird,consistent,averaged,trisyllabic
1422.3054,0,312-lihaolan_linguistic_rhythm_priming_2023-03-12_15h04.58.222.csv,turtle,consistent,averaged,disyllabic
1791.1918,1,312-lihaolan_linguistic_rhythm_priming_2023-03-12_15h04.58.222.csv,ladybug,consistent,averaged,trisyllabic
2308.8936000000003,1,312-lihaolan_linguistic_rhythm_priming_2023-03-12_15h04.58.222.csv,giraffe,consistent,averaged,disyllabic
1414.0410000000002,1,312-lihaolan_linguistic_rhythm_priming_2023-03-12_15h04.58.222.csv,dinosaur,inconsistent,averaged,trisyllabic
1381.509,1,312-lihaolan_linguistic_rhythm_priming_2023-03-12_15h04.58.222.csv,spider,consistent,averaged,disyllabic
950.5211,1,312-lihaolan_linguistic_rhythm_priming_2023-03-12_15h04.58.222.csv,spider,inconsistent,averaged,disyllabic
1553.952,1,312-lihaolan_linguistic_rhythm_priming_2023-03-12_15h04.58.222.csv,elephant,consistent,averaged,trisyllabic
1283.5099,1,312-lihaolan_linguistic_rhythm_priming_2023-03-12_15h04.58.222.csv,giraffe,inconsistent,averaged,disyllabic
1477.4354999999998,0,312-lihaolan_linguistic_rhythm_priming_2023-03-12_15h04.58.222.csv,antelope,consistent,averaged,trisyllabic
1903.46,1,312-lihaolan_linguistic_rhythm_priming_2023-03-12_15h04.58.222.csv,lionfish,consistent,averaged,trisyllabic
1181.489,1,312-lihaolan_linguistic_rhythm_priming_2023-03-12_15h04.58.222.csv,goldfish,inconsistent,averaged,disyllabic
1728.1224,0,312-lihaolan_linguistic_rhythm_priming_2023-03-12_15h04.58.222.csv,parrot,inconsistent,averaged,disyllabic
1573.471,1,312-lihaolan_linguistic_rhythm_priming_2023-03-12_15h04.58.222.csv,turkey,inconsistent,averaged,disyllabic
1722.9763,1,312-lihaolan_linguistic_rhythm_priming_2023-03-12_15h04.58.222.csv,penguin,consistent,averaged,disyllabic
1727.9608,1,312-lihaolan_linguistic_rhythm_priming_2023-03-12_15h04.58.222.csv,dolphin,inconsistent,averaged,disyllabic
1512.4652999999998,1,312-lihaolan_linguistic_rhythm_priming_2023-03-12_15h04.58.222.csv,lyrebird,inconsistent,averaged,trisyllabic
1298.7591,1,312-lihaolan_linguistic_rhythm_priming_2023-03-12_15h04.58.222.csv,kangaroo,inconsistent,averaged,trisyllabic
1397.3693,1,312-lihaolan_linguistic_rhythm_priming_2023-03-12_15h04.58.222.csv,seahorse,inconsistent,averaged,disyllabic
1311.6372999999999,1,312-lihaolan_linguistic_rhythm_priming_2023-03-12_15h04.58.222.csv,gorilla,inconsistent,averaged,trisyllabic
1213.3277,1,312-lihaolan_linguistic_rhythm_priming_2023-03-12_15h04.58.222.csv,jellyfish,inconsistent,averaged,trisyllabic
1087.222,1,312-lihaolan_linguistic_rhythm_priming_2023-03-12_15h04.58.222.csv,ladybug,inconsistent,averaged,trisyllabic
900.6199,1,312-lihaolan_linguistic_rhythm_priming_2023-03-12_15h04.58.222.csv,monkey,inconsistent,averaged,disyllabic
2062.5661,1,312-lihaolan_linguistic_rhythm_priming_2023-03-12_15h04.58.222.csv,pigeon,consistent,averaged,disyllabic
1400.1642000000002,1,312-lihaolan_linguistic_rhythm_priming_2023-03-12_15h04.58.222.csv,octopus,inconsistent,averaged,trisyllabic
954.8267000000001,1,312-lihaolan_linguistic_rhythm_priming_2023-03-12_15h04.58.222.csv,turkey,consistent,averaged,disyllabic
1218.5127,1,312-lihaolan_linguistic_rhythm_priming_2023-03-12_15h04.58.222.csv,gorilla,consistent,averaged,trisyllabic
1131.1180000000002,1,312-lihaolan_linguistic_rhythm_priming_2023-03-12_15h04.58.222.csv,kangaroo,consistent,averaged,trisyllabic
1017.6283999999999,1,312-lihaolan_linguistic_rhythm_priming_2023-03-12_15h04.58.222.csv,octopus,consistent,averaged,trisyllabic
1183.2638,1,312-lihaolan_linguistic_rhythm_priming_2023-03-12_15h04.58.222.csv,goldfish,consistent,averaged,disyllabic
1096.4506999999999,1,312-lihaolan_linguistic_rhythm_priming_2023-03-12_15h04.58.222.csv,penguin,inconsistent,averaged,disyllabic
1357.1988,1,312-lihaolan_linguistic_rhythm_priming_2023-03-12_15h04.58.222.csv,elephant,inconsistent,averaged,trisyllabic
1690.7315999999998,1,312-lihaolan_linguistic_rhythm_priming_2023-03-12_15h04.58.222.csv,pigeon,inconsistent,averaged,disyllabic
1099.7641,1,312-lihaolan_linguistic_rhythm_priming_2023-03-12_15h04.58.222.csv,dolphin,consistent,averaged,disyllabic
1842.2259999999999,0,312-lihaolan_linguistic_rhythm_priming_2023-03-12_15h04.58.222.csv,antelope,inconsistent,averaged,trisyllabic
1061.8202,1,312-lihaolan_linguistic_rhythm_priming_2023-03-12_15h04.58.222.csv,donkey,consistent,averaged,disyllabic
1259.7153,1,312-lihaolan_linguistic_rhythm_priming_2023-03-12_15h04.58.222.csv,seahorse,consistent,averaged,disyllabic
1404.9421,1,312-lihaolan_linguistic_rhythm_priming_2023-03-12_15h04.58.222.csv,mosquito,consistent,averaged,trisyllabic
1066.5613,1,312-lihaolan_linguistic_rhythm_priming_2023-03-12_15h04.58.222.csv,dinosaur,consistent,averaged,trisyllabic
875.784,1,312-lihaolan_linguistic_rhythm_priming_2023-03-12_15h04.58.222.csv,monkey,consistent,averaged,disyllabic
1479.977,0,312-lihaolan_linguistic_rhythm_priming_2023-03-12_15h04.58.222.csv,canary,inconsistent,averaged,trisyllabic
1060.933,0,312-lihaolan_linguistic_rhythm_priming_2023-03-12_15h04.58.222.csv,canary,consistent,averaged,trisyllabic
1275.664,1,312-lihaolan_linguistic_rhythm_priming_2023-03-12_15h04.58.222.csv,lionfish,inconsistent,averaged,trisyllabic
1768.3843,0,312-qiugeli_linguistic_rhythm_priming_2023-03-12_16h57.18.110.csv,parrot,inconsistent,averaged,disyllabic
2218.0031,1,312-qiugeli_linguistic_rhythm_priming_2023-03-12_16h57.18.110.csv,dinosaur,consistent,averaged,trisyllabic
2072.1980000000003,1,312-qiugeli_linguistic_rhythm_priming_2023-03-12_16h57.18.110.csv,turtle,consistent,averaged,disyllabic
1390.8731,0,312-qiugeli_linguistic_rhythm_priming_2023-03-12_16h57.18.110.csv,mosquito,consistent,averaged,trisyllabic
1269.4355,1,312-qiugeli_linguistic_rhythm_priming_2023-03-12_16h57.18.110.csv,lyrebird,consistent,averaged,trisyllabic
1785.6195,0,312-qiugeli_linguistic_rhythm_priming_2023-03-12_16h57.18.110.csv,kangaroo,consistent,averaged,trisyllabic
1941.6548,1,312-qiugeli_linguistic_rhythm_priming_2023-03-12_16h57.18.110.csv,spider,inconsistent,averaged,disyllabic
1439.9595000000002,1,312-qiugeli_linguistic_rhythm_priming_2023-03-12_16h57.18.110.csv,seahorse,consistent,averaged,disyllabic
