sub,priming,word,ifanimal,ifcorr,rt,exp_type,syl
312-qiugeli_linguistic_rhythm_priming_2023-03-12_16h57.18.110.csv,primingeq,gravity,FALSE,1,1.1267698,exp2,3
312-qiugeli_linguistic_rhythm_priming_2023-03-12_16h57.18.110.csv,priming,antelope,TRUE,0,1.2064191,exp2,3
312-qiugeli_linguistic_rhythm_priming_2023-03-12_16h57.18.110.csv,priming,basket,FALSE,1,1.2005183,exp2,2
312-qiugeli_linguistic_rhythm_priming_2023-03-12_16h57.18.110.csv,primingeq,canary,TRUE,0,1.1682324,exp2,3
312-qiugeli_linguistic_rhythm_priming_2023-03-12_16h57.18.110.csv,priming,turtle,TRUE,0,0.9606267,exp2,2
312-qiugeli_linguistic_rhythm_priming_2023-03-12_16h57.18.110.csv,priming,elephant,TRUE,1,1.6262996,exp2,3
312-qiugeli_linguistic_rhythm_priming_2023-03-12_16h57.18.110.csv,primingeq,mountain,FALSE,1,0.9531068,exp2,2
312-qiugeli_linguistic_rhythm_priming_2023-03-12_16h57.18.110.csv,primingeq,tomato,FALSE,1,1.063006,exp2,3
312-qiugeli_linguistic_rhythm_priming_2023-03-12_16h57.18.110.csv,primingeq,parrot,TRUE,0,0.8043431,exp2,2
312-qiugeli_linguistic_rhythm_priming_2023-03-12_16h57.18.110.csv,primingeq,medicine,FALSE,1,1.0369871,exp2,3
312-qiugeli_linguistic_rhythm_priming_2023-03-12_16h57.18.110.csv,priming,musical,FALSE,1,0.9641282,exp2,3
312-qiugeli_linguistic_rhythm_priming_2023-03-12_16h57.18.110.csv,primingeq,anxiety,FALSE,1,1.0643596,exp2,3
312-qiugeli_linguistic_rhythm_priming_2023-03-12_16h57.18.110.csv,primingeq,elephant,TRUE,0,1.3846914,exp2,3
312-qiugeli_linguistic_rhythm_priming_2023-03-12_16h57.18.110.csv,priming,kangaroo,TRUE,0,1.5851735,exp2,3
312-qiugeli_linguistic_rhythm_priming_2023-03-12_16h57.18.110.csv,priming,monkey,TRUE,1,0.728214,exp2,2
312-qiugeli_linguistic_rhythm_priming_2023-03-12_16h57.18.110.csv,primingeq,cucumber,FALSE,1,1.6074467,exp2,3
312-qiugeli_linguistic_rhythm_priming_2023-03-12_16h57.18.110.csv,priming,gorilla,TRUE,0,1.632107,exp2,3
312-qiugeli_linguistic_rhythm_priming_2023-03-12_16h57.18.110.csv,primingeq,onion,FALSE,1,1.0280921,exp2,2
312-qiugeli_linguistic_rhythm_priming_2023-03-12_16h57.18.110.csv,primingeq,pigeon,TRUE,1,0.8978464,exp2,2
312-qiugeli_linguistic_rhythm_priming_2023-03-12_16h57.18.110.csv,priming,coffee,FALSE,1,1.2289394,exp2,2
312-qiugeli_linguistic_rhythm_priming_2023-03-12_16h57.18.110.csv,priming,turkey,TRUE,0,1.2576732,exp2,2
312-qiugeli_linguistic_rhythm_priming_2023-03-12_16h57.18.110.csv,primingeq,software,FALSE,1,1.08435,exp2,2
312-qiugeli_linguistic_rhythm_priming_2023-03-12_16h57.18.110.csv,priming,balcony,FALSE,0,1.9600902,exp2,3
312-qiugeli_linguistic_rhythm_priming_2023-03-12_16h57.18.110.csv,priming,octopus,TRUE,0,1.2905564,exp2,3
312-qiugeli_linguistic_rhythm_priming_2023-03-12_16h57.18.110.csv,primingeq,pencil,FALSE,1,1.3302975,exp2,2
312-qiugeli_linguistic_rhythm_priming_2023-03-12_16h57.18.110.csv,primingeq,potato,FALSE,1,0.9472747,exp2,3
312-qiugeli_linguistic_rhythm_priming_2023-03-12_16h57.18.110.csv,primingeq,turkey,TRUE,0,1.1530765,exp2,2
312-qiugeli_linguistic_rhythm_priming_2023-03-12_16h57.18.110.csv,priming,sunshine,FALSE,1,1.0910298,exp2,2
312-qiugeli_linguistic_rhythm_priming_2023-03-12_16h57.18.110.csv,primingeq,violin,FALSE,1,0.9708547,exp2,2
312-qiugeli_linguistic_rhythm_priming_2023-03-12_16h57.18.110.csv,primingeq,octopus,TRUE,0,1.183167,exp2,3
312-qiugeli_linguistic_rhythm_priming_2023-03-12_16h57.18.110.csv,priming,bicycle,FALSE,1,1.0591619,exp2,3
312-qiugeli_linguistic_rhythm_priming_2023-03-12_16h57.18.110.csv,primingeq,basket,FALSE,1,0.9595932,exp2,2
312-qiugeli_linguistic_rhythm_priming_2023-03-12_16h57.18.110.csv,priming,pencil,FALSE,1,0.881955,exp2,2
312-qiugeli_linguistic_rhythm_priming_2023-03-12_16h57.18.110.csv,priming,potato,FALSE,1,0.7233275,exp2,3
312-tanliwei_linguistic_rhythm_priming_2023-03-12_17h18.50.013.csv,primingeq,turtle,TRUE,0,1.0149635,exp2,2
312-tanliwei_linguistic_rhythm_priming_2023-03-12_17h18.50.013.csv,primingeq,rubbish,FALSE,1,1.2541644,exp2,2
312-tanliwei_linguistic_rhythm_priming_2023-03-12_17h18.50.013.csv,primingeq,jellyfish,TRUE,1,1.4352321,exp2,3
312-tanliwei_linguistic_rhythm_priming_2023-03-12_17h18.50.013.csv,priming,medicine,FALSE,1,1.2047816,exp2,3
312-tanliwei_linguistic_rhythm_priming_2023-03-12_17h18.50.013.csv,priming,kangaroo,TRUE,1,1.1344771,exp2,3
312-tanliwei_linguistic_rhythm_priming_2023-03-12_17h18.50.013.csv,priming,turtle,TRUE,1,1.3372225,exp2,2
312-tanliwei_linguistic_rhythm_priming_2023-03-12_17h18.50.013.csv,priming,violin,FALSE,1,1.1243689,exp2,2
312-tanliwei_linguistic_rhythm_priming_2023-03-12_17h18.50.013.csv,priming,jellyfish,TRUE,1,1.1871434,exp2,3
312-tanliwei_linguistic_rhythm_priming_2023-03-12_17h18.50.013.csv,primingeq,seahorse,TRUE,1,1.2894712,exp2,2
312-tanliwei_linguistic_rhythm_priming_2023-03-12_17h18.50.013.csv,priming,coffee,FALSE,1,1.1445061,exp2,2
312-tanliwei_linguistic_rhythm_priming_2023-03-12_17h18.50.013.csv,primingeq,spider,TRUE,1,1.2552556,exp2,2
312-tanliwei_linguistic_rhythm_priming_2023-03-12_17h18.50.013.csv,primingeq,sunshine,FALSE,1,1.2010325,exp2,2
312-tanliwei_linguistic_rhythm_priming_2023-03-12_17h18.50.013.csv,primingeq,octopus,TRUE,0,1.6513374,exp2,3
312-tanliwei_linguistic_rhythm_priming_2023-03-12_17h18.50.013.csv,priming,anxiety,FALSE,1,1.5323691,exp2,3
312-tanliwei_linguistic_rhythm_priming_2023-03-12_17h18.50.013.csv,primingeq,canary,TRUE,0,1.4748777,exp2,3
312-tanliwei_linguistic_rhythm_priming_2023-03-12_17h18.50.013.csv,priming,musical,FALSE,1,1.4992363,exp2,3
312-tanliwei_linguistic_rhythm_priming_2023-03-12_17h18.50.013.csv,priming,parrot,TRUE,1,1.5531994,exp2,2
312-tanliwei_linguistic_rhythm_priming_2023-03-12_17h18.50.013.csv,primingeq,pigeon,TRUE,0,1.4590493,exp2,2
312-tanliwei_linguistic_rhythm_priming_2023-03-12_17h18.50.013.csv,priming,gorilla,TRUE,0,1.5985807,exp2,3
312-tanliwei_linguistic_rhythm_priming_2023-03-12_17h18.50.013.csv,primingeq,ladybug,TRUE,0,1.6076853,exp2,3
312-tanliwei_linguistic_rhythm_priming_2023-03-12_17h18.50.013.csv,priming,cucumber,FALSE,0,1.7026842,exp2,3
312-tanliwei_linguistic_rhythm_priming_2023-03-12_17h18.50.013.csv,priming,umbrella,FALSE,1,1.865164,exp2,3
312-tanliwei_linguistic_rhythm_priming_2023-03-12_17h18.50.013.csv,primingeq,elephant,TRUE,1,1.6995961,exp2,3
312-tanliwei_linguistic_rhythm_priming_2023-03-12_17h18.50.013.csv,primingeq,flower,FALSE,1,1.0556963,exp2,2
312-tanliwei_linguistic_rhythm_priming_2023-03-12_17h18.50.013.csv,primingeq,tomato,FALSE,1,1.5134936,exp2,3
312-tanliwei_linguistic_rhythm_priming_2023-03-12_17h18.50.013.csv,primingeq,penguin,TRUE,0,1.5534501,exp2,2
312-tanliwei_linguistic_rhythm_priming_2023-03-12_17h18.50.013.csv,priming,elephant,TRUE,0,1.9239139,exp2,3
312-tanliwei_linguistic_rhythm_priming_2023-03-12_17h18.50.013.csv,priming,dinosaur,TRUE,0,1.5650209,exp2,3
312-tanliwei_linguistic_rhythm_priming_2023-03-12_17h18.50.013.csv,primingeq,software,FALSE,1,1.5871977,exp2,2
312-tanliwei_linguistic_rhythm_priming_2023-03-12_17h18.50.013.csv,priming,tomato,FALSE,0,1.9330851,exp2,3
312-tanliwei_linguistic_rhythm_priming_2023-03-12_17h18.50.013.csv,priming,potato,FALSE,1,1.2456132,exp2,3
312-tanliwei_linguistic_rhythm_priming_2023-03-12_17h18.50.013.csv,primingeq,guitar,FALSE,1,1.2260041,exp2,2
312-tanliwei_linguistic_rhythm_priming_2023-03-12_17h18.50.013.csv,priming,software,FALSE,1,1.317202,exp2,2
312-tanliwei_linguistic_rhythm_priming_2023-03-12_17h18.50.013.csv,primingeq,umbrella,FALSE,1,0.9811832,exp2,3
312-tanliwei_linguistic_rhythm_priming_2023-03-12_17h18.50.013.csv,primingeq,lyrebird,TRUE,1,1.4314426,exp2,3
312-tanliwei_linguistic_rhythm_priming_2023-03-12_17h18.50.013.csv,primingeq,banana,FALSE,1,1.3139226,exp2,3
312-tanliwei_linguistic_rhythm_priming_2023-03-12_17h18.50.013.csv,primingeq,carrot,FALSE,0,1.3531455,exp2,2
312-tanliwei_linguistic_rhythm_priming_2023-03-12_17h18.50.013.csv,priming,gravity,FALSE,1,1.1028686,exp2,3
312-tanliwei_linguistic_rhythm_priming_2023-03-12_17h18.50.013.csv,primingeq,anxiety,FALSE,1,1.2007533,exp2,3
312-tanliwei_linguistic_rhythm_priming_2023-03-12_17h18.50.013.csv,primingeq,antelope,TRUE,0,1.2163394,exp2,3
312-tanliwei_linguistic_rhythm_priming_2023-03-12_17h18.50.013.csv,priming,monkey,TRUE,1,1.020505,exp2,2
312-tanliwei_linguistic_rhythm_priming_2023-03-12_17h18.50.013.csv,primingeq,musical,FALSE,1,0.938883,exp2,3
312-tanliwei_linguistic_rhythm_priming_2023-03-12_17h18.50.013.csv,priming,seahorse,TRUE,1,1.1632996,exp2,2
312-tanliwei_linguistic_rhythm_priming_2023-03-12_17h18.50.013.csv,primingeq,monkey,TRUE,1,0.8062278,exp2,2
312-tanliwei_linguistic_rhythm_priming_2023-03-12_17h18.50.013.csv,priming,pigeon,TRUE,0,1.1543473,exp2,2
312-tanliwei_linguistic_rhythm_priming_2023-03-12_17h18.50.013.csv,primingeq,goldfish,TRUE,1,1.0698684,exp2,2
312-tanliwei_linguistic_rhythm_priming_2023-03-12_17h18.50.013.csv,priming,mountain,FALSE,1,1.4780508,exp2,2
312-tanliwei_linguistic_rhythm_priming_2023-03-12_17h18.50.013.csv,primingeq,dolphin,TRUE,0,1.353419,exp2,2
312-tanliwei_linguistic_rhythm_priming_2023-03-12_17h18.50.013.csv,priming,antelope,TRUE,0,1.1906293,exp2,3
312-tanliwei_linguistic_rhythm_priming_2023-03-12_17h18.50.013.csv,primingeq,balcony,FALSE,1,1.1121268,exp2,3
312-tanliwei_linguistic_rhythm_priming_2023-03-12_17h18.50.013.csv,priming,energy,FALSE,1,1.0459245,exp2,3
312-tanliwei_linguistic_rhythm_priming_2023-03-12_17h18.50.013.csv,priming,ladybug,TRUE,0,1.1621356,exp2,3
312-tanliwei_linguistic_rhythm_priming_2023-03-12_17h18.50.013.csv,priming,giraffe,TRUE,0,1.519889,exp2,2
312-tanliwei_linguistic_rhythm_priming_2023-03-12_17h18.50.013.csv,priming,canary,TRUE,0,1.4998749,exp2,3
312-tanliwei_linguistic_rhythm_priming_2023-03-12_17h18.50.013.csv,primingeq,donkey,TRUE,1,0.7742611,exp2,2
312-tanliwei_linguistic_rhythm_priming_2023-03-12_17h18.50.013.csv,priming,guitar,FALSE,1,0.895605,exp2,2
312-tanliwei_linguistic_rhythm_priming_2023-03-12_17h18.50.013.csv,primingeq,lionfish,TRUE,1,1.3590266,exp2,3
312-tanliwei_linguistic_rhythm_priming_2023-03-12_17h18.50.013.csv,priming,sunshine,FALSE,1,1.2971889,exp2,2
312-tanliwei_linguistic_rhythm_priming_2023-03-12_17h18.50.013.csv,priming,lionfish,TRUE,0,1.1691447,exp2,3
312-tanliwei_linguistic_rhythm_priming_2023-03-12_17h18.50.013.csv,priming,flower,FALSE,1,0.9879629,exp2,2
312-tanliwei_linguistic_rhythm_priming_2023-03-12_17h18.50.013.csv,priming,goldfish,TRUE,1,1.0378656,exp2,2
312-tanliwei_linguistic_rhythm_priming_2023-03-12_17h18.50.013.csv,primingeq,cucumber,FALSE,1,1.3189326,exp2,3
312-tanliwei_linguistic_rhythm_priming_2023-03-12_17h18.50.013.csv,primingeq,basket,FALSE,1,2.3896049,exp2,2
312-tanliwei_linguistic_rhythm_priming_2023-03-12_17h18.50.013.csv,priming,bicycle,FALSE,1,1.1668301,exp2,3
312-tanliwei_linguistic_rhythm_priming_2023-03-12_17h18.50.013.csv,primingeq,medicine,FALSE,1,0.9748128,exp2,3
312-tanliwei_linguistic_rhythm_priming_2023-03-12_17h18.50.013.csv,priming,turkey,TRUE,0,1.809401,exp2,2
312-tanliwei_linguistic_rhythm_priming_2023-03-12_17h18.50.013.csv,primingeq,mosquito,TRUE,0,1.8224376,exp2,3
312-tanliwei_linguistic_rhythm_priming_2023-03-12_17h18.50.013.csv,priming,carrot,FALSE,1,1.5676171,exp2,2
312-tanliwei_linguistic_rhythm_priming_2023-03-12_17h18.50.013.csv,primingeq,energy,FALSE,1,0.9645634,exp2,3
312-tanliwei_linguistic_rhythm_priming_2023-03-12_17h18.50.013.csv,primingeq,coffee,FALSE,1,1.5079104,exp2,2
312-tanliwei_linguistic_rhythm_priming_2023-03-12_17h18.50.013.csv,priming,basket,FALSE,1,1.3433397,exp2,2
312-tanliwei_linguistic_rhythm_priming_2023-03-12_17h18.50.013.csv,priming,octopus,TRUE,0,1.5489713,exp2,3
312-tanliwei_linguistic_rhythm_priming_2023-03-12_17h18.50.013.csv,primingeq,potato,FALSE,1,1.3980324,exp2,3
312-tanliwei_linguistic_rhythm_priming_2023-03-12_17h18.50.013.csv,priming,donkey,TRUE,1,1.1679221,exp2,2
312-tanliwei_linguistic_rhythm_priming_2023-03-12_17h18.50.013.csv,primingeq,dinosaur,TRUE,0,1.3220759,exp2,3
312-tanliwei_linguistic_rhythm_priming_2023-03-12_17h18.50.013.csv,priming,balcony,FALSE,1,1.3393373,exp2,3
312-tanliwei_linguistic_rhythm_priming_2023-03-12_17h18.50.013.csv,priming,pencil,FALSE,1,1.0801099,exp2,2
312-tanliwei_linguistic_rhythm_priming_2023-03-12_17h18.50.013.csv,priming,dolphin,TRUE,0,1.1365724,exp2,2
312-tanliwei_linguistic_rhythm_priming_2023-03-12_17h18.50.013.csv,priming,spider,TRUE,1,1.2428122,exp2,2
312-tanliwei_linguistic_rhythm_priming_2023-03-12_17h18.50.013.csv,primingeq,gorilla,TRUE,0,1.4711863,exp2,3
312-tanliwei_linguistic_rhythm_priming_2023-03-12_17h18.50.013.csv,primingeq,bicycle,FALSE,1,1.2519565,exp2,3
312-tanliwei_linguistic_rhythm_priming_2023-03-12_17h18.50.013.csv,primingeq,onion,FALSE,1,1.246982,exp2,2
312-tanliwei_linguistic_rhythm_priming_2023-03-12_17h18.50.013.csv,priming,penguin,TRUE,1,1.4381107,exp2,2
312-tanliwei_linguistic_rhythm_priming_2023-03-12_17h18.50.013.csv,primingeq,giraffe,TRUE,0,1.2737767,exp2,2
312-tanliwei_linguistic_rhythm_priming_2023-03-12_17h18.50.013.csv,priming,rubbish,FALSE,1,1.2692609,exp2,2
312-tanliwei_linguistic_rhythm_priming_2023-03-12_17h18.50.013.csv,priming,banana,FALSE,1,1.2455383,exp2,3
312-tanliwei_linguistic_rhythm_priming_2023-03-12_17h18.50.013.csv,priming,onion,FALSE,1,1.2175322,exp2,2
312-tanliwei_linguistic_rhythm_priming_2023-03-12_17h18.50.013.csv,primingeq,turkey,TRUE,1,1.8274907,exp2,2
312-tanliwei_linguistic_rhythm_priming_2023-03-12_17h18.50.013.csv,priming,mosquito,TRUE,0,1.5901127,exp2,3
312-tanliwei_linguistic_rhythm_priming_2023-03-12_17h18.50.013.csv,primingeq,violin,FALSE,1,1.7430817,exp2,2
312-tanliwei_linguistic_rhythm_priming_2023-03-12_17h18.50.013.csv,primingeq,parrot,TRUE,0,1.2672736,exp2,2
312-tanliwei_linguistic_rhythm_priming_2023-03-12_17h18.50.013.csv,primingeq,pencil,FALSE,1,0.9957236,exp2,2
312-tanliwei_linguistic_rhythm_priming_2023-03-12_17h18.50.013.csv,primingeq,gravity,FALSE,1,1.4412578,exp2,3
312-tanliwei_linguistic_rhythm_priming_2023-03-12_17h18.50.013.csv,priming,lyrebird,TRUE,0,1.8810332,exp2,3
312-tanliwei_linguistic_rhythm_priming_2023-03-12_17h18.50.013.csv,primingeq,mountain,FALSE,1,1.0248931,exp2,2
312-tanliwei_linguistic_rhythm_priming_2023-03-12_17h18.50.013.csv,primingeq,kangaroo,TRUE,1,1.854398,exp2,3
312-zhangyiting_linguistic_rhythm_priming_2023-03-12_16h39.45.119.csv,primingeq,jellyfish,TRUE,1,2.1833707,exp2,3
312-zhangyiting_linguistic_rhythm_priming_2023-03-12_16h39.45.119.csv,primingeq,giraffe,TRUE,0,1.7067719,exp2,2
312-zhangyiting_linguistic_rhythm_priming_2023-03-12_16h39.45.119.csv,primingeq,seahorse,TRUE,1,1.8500069,exp2,2
312-zhangyiting_linguistic_rhythm_priming_2023-03-12_16h39.45.119.csv,primingeq,dolphin,TRUE,0,1.327213,exp2,2
312-zhangyiting_linguistic_rhythm_priming_2023-03-12_16h39.45.119.csv,priming,antelope,TRUE,1,2.2244436,exp2,3
312-zhangyiting_linguistic_rhythm_priming_2023-03-12_16h39.45.119.csv,priming,jellyfish,TRUE,1,1.4842577,exp2,3
312-zhangyiting_linguistic_rhythm_priming_2023-03-12_16h39.45.119.csv,primingeq,balcony,FALSE,1,2.0249152,exp2,3
312-zhangyiting_linguistic_rhythm_priming_2023-03-12_16h39.45.119.csv,priming,sunshine,FALSE,1,1.6546108,exp2,2
312-zhangyiting_linguistic_rhythm_priming_2023-03-12_16h39.45.119.csv,priming,banana,FALSE,1,1.5446224,exp2,3
312-zhangyiting_linguistic_rhythm_priming_2023-03-12_16h39.45.119.csv,primingeq,kangaroo,TRUE,1,1.3488124,exp2,3
312-zhangyiting_linguistic_rhythm_priming_2023-03-12_16h39.45.119.csv,primingeq,lyrebird,TRUE,1,1.6874034,exp2,3
312-zhangyiting_linguistic_rhythm_priming_2023-03-12_16h39.45.119.csv,primingeq,mountain,FALSE,1,1.274162,exp2,2
312-zhangyiting_linguistic_rhythm_priming_2023-03-12_16h39.45.119.csv,priming,potato,FALSE,1,1.4596905,exp2,3
312-zhangyiting_linguistic_rhythm_priming_2023-03-12_16h39.45.119.csv,priming,bicycle,FALSE,1,1.3878252,exp2,3
312-zhangyiting_linguistic_rhythm_priming_2023-03-12_16h39.45.119.csv,priming,pigeon,TRUE,0,1.3652926,exp2,2
312-zhangyiting_linguistic_rhythm_priming_2023-03-12_16h39.45.119.csv,priming,lionfish,TRUE,1,1.3144435,exp2,3
312-zhangyiting_linguistic_rhythm_priming_2023-03-12_16h39.45.119.csv,primingeq,penguin,TRUE,0,1.7413486,exp2,2
312-zhangyiting_linguistic_rhythm_priming_2023-03-12_16h39.45.119.csv,priming,spider,TRUE,1,1.4104102,exp2,2
312-zhangyiting_linguistic_rhythm_priming_2023-03-12_16h39.45.119.csv,priming,flower,FALSE,1,0.9939746,exp2,2
312-zhangyiting_linguistic_rhythm_priming_2023-03-12_16h39.45.119.csv,priming,kangaroo,TRUE,1,1.1834428,exp2,3
312-zhangyiting_linguistic_rhythm_priming_2023-03-12_16h39.45.119.csv,priming,carrot,FALSE,1,1.9136725,exp2,2
312-zhangyiting_linguistic_rhythm_priming_2023-03-12_16h39.45.119.csv,primingeq,octopus,TRUE,0,2.3468384,exp2,3
312-zhangyiting_linguistic_rhythm_priming_2023-03-12_16h39.45.119.csv,priming,mosquito,TRUE,1,1.6841573,exp2,3
312-zhangyiting_linguistic_rhythm_priming_2023-03-12_16h39.45.119.csv,priming,umbrella,FALSE,1,1.5668529,exp2,3
312-zhangyiting_linguistic_rhythm_priming_2023-03-12_16h39.45.119.csv,priming,energy,FALSE,1,2.2292443,exp2,3
312-zhangyiting_linguistic_rhythm_priming_2023-03-12_16h39.45.119.csv,primingeq,gorilla,TRUE,1,1.6362217,exp2,3
312-zhangyiting_linguistic_rhythm_priming_2023-03-12_16h39.45.119.csv,primingeq,elephant,TRUE,1,1.2528833,exp2,3
312-zhangyiting_linguistic_rhythm_priming_2023-03-12_16h39.45.119.csv,primingeq,energy,FALSE,1,1.0597331,exp2,3
312-zhangyiting_linguistic_rhythm_priming_2023-03-12_16h39.45.119.csv,priming,gravity,FALSE,1,2.0011411,exp2,3
312-zhangyiting_linguistic_rhythm_priming_2023-03-12_16h39.45.119.csv,priming,pencil,FALSE,1,1.1831091,exp2,2
312-zhangyiting_linguistic_rhythm_priming_2023-03-12_16h39.45.119.csv,primingeq,antelope,TRUE,1,1.715452,exp2,3
312-zhangyiting_linguistic_rhythm_priming_2023-03-12_16h39.45.119.csv,primingeq,guitar,FALSE,1,1.2438705,exp2,2
312-zhangyiting_linguistic_rhythm_priming_2023-03-12_16h39.45.119.csv,primingeq,turtle,TRUE,0,2.2107149,exp2,2
312-zhangyiting_linguistic_rhythm_priming_2023-03-12_16h39.45.119.csv,priming,donkey,TRUE,1,1.1413539,exp2,2
312-zhangyiting_linguistic_rhythm_priming_2023-03-12_16h39.45.119.csv,priming,monkey,TRUE,1,1.2885473,exp2,2
312-zhangyiting_linguistic_rhythm_priming_2023-03-12_16h39.45.119.csv,primingeq,gravity,FALSE,1,1.3592847,exp2,3
312-zhangyiting_linguistic_rhythm_priming_2023-03-12_16h39.45.119.csv,priming,canary,TRUE,1,1.4676321,exp2,3
312-zhangyiting_linguistic_rhythm_priming_2023-03-12_16h39.45.119.csv,primingeq,potato,FALSE,1,1.0622643,exp2,3
312-zhangyiting_linguistic_rhythm_priming_2023-03-12_16h39.45.119.csv,priming,cucumber,FALSE,1,2.2220055,exp2,3
312-zhangyiting_linguistic_rhythm_priming_2023-03-12_16h39.45.119.csv,primingeq,flower,FALSE,1,0.8982157,exp2,2
312-zhangyiting_linguistic_rhythm_priming_2023-03-12_16h39.45.119.csv,primingeq,rubbish,FALSE,1,1.7891375,exp2,2
312-zhangyiting_linguistic_rhythm_priming_2023-03-12_16h39.45.119.csv,priming,onion,FALSE,1,2.0522141,exp2,2
312-zhangyiting_linguistic_rhythm_priming_2023-03-12_16h39.45.119.csv,primingeq,medicine,FALSE,1,1.869176,exp2,3
312-zhangyiting_linguistic_rhythm_priming_2023-03-12_16h39.45.119.csv,priming,lyrebird,TRUE,1,1.3266845,exp2,3
312-zhangyiting_linguistic_rhythm_priming_2023-03-12_16h39.45.119.csv,priming,guitar,FALSE,1,1.0678683,exp2,2
312-zhangyiting_linguistic_rhythm_priming_2023-03-12_16h39.45.119.csv,primingeq,onion,FALSE,1,1.3279772,exp2,2
312-zhangyiting_linguistic_rhythm_priming_2023-03-12_16h39.45.119.csv,priming,gorilla,TRUE,0,2.0840674,exp2,3
312-zhangyiting_linguistic_rhythm_priming_2023-03-12_16h39.45.119.csv,primingeq,sunshine,FALSE,1,1.0856972,exp2,2
312-zhangyiting_linguistic_rhythm_priming_2023-03-12_16h39.45.119.csv,priming,octopus,TRUE,1,1.5204895,exp2,3
312-zhangyiting_linguistic_rhythm_priming_2023-03-12_16h39.45.119.csv,primingeq,canary,TRUE,0,1.4396554,exp2,3
312-zhangyiting_linguistic_rhythm_priming_2023-03-12_16h39.45.119.csv,priming,tomato,FALSE,1,2.2876832,exp2,3
312-zhangyiting_linguistic_rhythm_priming_2023-03-12_16h39.45.119.csv,primingeq,donkey,TRUE,1,1.0743333,exp2,2
312-zhangyiting_linguistic_rhythm_priming_2023-03-12_16h39.45.119.csv,primingeq,ladybug,TRUE,1,2.0934948,exp2,3
312-zhangyiting_linguistic_rhythm_priming_2023-03-12_16h39.45.119.csv,priming,giraffe,TRUE,1,2.2231467,exp2,2
312-zhangyiting_linguistic_rhythm_priming_2023-03-12_16h39.45.119.csv,priming,turtle,TRUE,1,1.4607733,exp2,2
312-zhangyiting_linguistic_rhythm_priming_2023-03-12_16h39.45.119.csv,primingeq,pencil,FALSE,1,0.7973663,exp2,2
312-zhangyiting_linguistic_rhythm_priming_2023-03-12_16h39.45.119.csv,priming,dolphin,TRUE,1,1.681029,exp2,2
312-zhangyiting_linguistic_rhythm_priming_2023-03-12_16h39.45.119.csv,priming,dinosaur,TRUE,1,1.732102,exp2,3
312-zhangyiting_linguistic_rhythm_priming_2023-03-12_16h39.45.119.csv,primingeq,banana,FALSE,1,1.1472124,exp2,3
312-zhangyiting_linguistic_rhythm_priming_2023-03-12_16h39.45.119.csv,primingeq,lionfish,TRUE,1,1.4792879,exp2,3
312-zhangyiting_linguistic_rhythm_priming_2023-03-12_16h39.45.119.csv,priming,ladybug,TRUE,1,1.6464225,exp2,3
312-zhangyiting_linguistic_rhythm_priming_2023-03-12_16h39.45.119.csv,primingeq,bicycle,FALSE,1,1.0139039,exp2,3
312-zhangyiting_linguistic_rhythm_priming_2023-03-12_16h39.45.119.csv,priming,medicine,FALSE,1,1.8221909,exp2,3
312-zhangyiting_linguistic_rhythm_priming_2023-03-12_16h39.45.119.csv,primingeq,goldfish,TRUE,1,1.3304218,exp2,2
312-zhangyiting_linguistic_rhythm_priming_2023-03-12_16h39.45.119.csv,priming,musical,FALSE,1,2.0472066,exp2,3
312-zhangyiting_linguistic_rhythm_priming_2023-03-12_16h39.45.119.csv,priming,software,FALSE,1,1.6533066,exp2,2
312-zhangyiting_linguistic_rhythm_priming_2023-03-12_16h39.45.119.csv,priming,penguin,TRUE,0,1.7973283,exp2,2
312-zhangyiting_linguistic_rhythm_priming_2023-03-12_16h39.45.119.csv,primingeq,anxiety,FALSE,1,1.3593672,exp2,3
312-zhangyiting_linguistic_rhythm_priming_2023-03-12_16h39.45.119.csv,primingeq,mosquito,TRUE,1,1.2877668,exp2,3
312-zhangyiting_linguistic_rhythm_priming_2023-03-12_16h39.45.119.csv,priming,violin,FALSE,1,1.9123899,exp2,2
312-zhangyiting_linguistic_rhythm_priming_2023-03-12_16h39.45.119.csv,primingeq,carrot,FALSE,0,1.5838546,exp2,2
312-zhangyiting_linguistic_rhythm_priming_2023-03-12_16h39.45.119.csv,primingeq,spider,TRUE,0,2.2917941,exp2,2
312-zhangyiting_linguistic_rhythm_priming_2023-03-12_16h39.45.119.csv,primingeq,pigeon,TRUE,0,1.3633036,exp2,2
312-zhangyiting_linguistic_rhythm_priming_2023-03-12_16h39.45.119.csv,priming,seahorse,TRUE,1,1.9886108,exp2,2
312-zhangyiting_linguistic_rhythm_priming_2023-03-12_16h39.45.119.csv,primingeq,dinosaur,TRUE,1,1.1153896,exp2,3
312-zhangyiting_linguistic_rhythm_priming_2023-03-12_16h39.45.119.csv,primingeq,turkey,TRUE,1,1.8561686,exp2,2
312-zhangyiting_linguistic_rhythm_priming_2023-03-12_16h39.45.119.csv,primingeq,coffee,FALSE,0,1.5165975,exp2,2
312-zhangyiting_linguistic_rhythm_priming_2023-03-12_16h39.45.119.csv,priming,anxiety,FALSE,1,1.2937533,exp2,3
312-zhangyiting_linguistic_rhythm_priming_2023-03-12_16h39.45.119.csv,primingeq,software,FALSE,1,1.3693004,exp2,2
312-zhangyiting_linguistic_rhythm_priming_2023-03-12_16h39.45.119.csv,primingeq,basket,FALSE,1,2.1498254,exp2,2
